season,fantasy_player_id,fantasy_player_name,team,targets,receptions,rec_yards,rec_td,air_yards,yac,adot,ypr,ypt,yac_per_rec,team_targets,target_share,wr_rush_att,wr_rush_yards,wr_rush_td,position,fp,games
2000,00-0018958,L.Coles,NYJ,42,22,370,1,0,0,0,16.81818182,8.80952381,0,556,0.075539568,2,15,0,WR,68.50000119,8
2000,00-0019455,P.Warrick,CIN,118,48,554,3,0,0,0,11.54166667,4.694915254,0,401,0.294264339,15,142,2,WR,147.6000022,15
2000,00-0019604,R.Soward,JAX,34,14,154,1,0,0,0,11,4.529411765,0,492,0.069105691,3,28,0,WR,38.20000023,9
2000,00-0019606,T.Pinkston,PHI,32,10,181,0,0,0,0,18.1,5.65625,0,531,0.060263653,0,0,0,WR,28.10000002,7
2000,00-0019642,P.Burress,PIT,65,22,273,0,0,0,0,12.40909091,4.2,0,397,0.16372796,0,0,0,WR,49.30000079,10
2000,00-0019650,D.Northcutt,CLE,81,39,411,0,0,0,0,10.53846154,5.074074074,0,469,0.172707889,9,33,0,WR,83.40000092,14
2000,00-0019663,D.Jackson,SEA,89,50,673,6,0,0,0,13.46,7.561797753,0,470,0.189361702,1,-1,0,WR,153.2000016,15
2000,00-0019708,R.Dugans,CIN,36,12,110,1,0,0,0,9.166666667,3.055555556,0,401,0.089775561,0,0,0,WR,29.00000036,6
2000,00-0019721,T.Taylor,BAL,55,28,276,3,0,0,0,9.857142857,5.018181818,0,465,0.11827957,2,11,0,WR,74.70000055,9
2000,00-0019726,S.Morris,KC,93,41,548,0,0,0,0,13.36585366,5.892473118,0,511,0.181996086,0,0,0,WR,97.04000103,13
2001,00-0000145,D. Alexander,KC,64,26,465,3,0,0,0,17.88461538,7.265625,0,485,0.131958763,2,16,0,WR,92.10000012,10
2001,00-0000387,R.Anthony,TB,34,13,162,0,0,0,0,12.46153846,4.764705882,0,553,0.061482821,3,22,0,WR,31.40000057,9
2001,00-0001477,M. Booker,CHI,147,94,1034,8,0,0,0,11,7.034013605,0,494,0.29757085,4,8,0,WR,251.5600024,15
2001,00-0001532,D.Boston,ARI,168,96,1540,8,0,0,0,16.04166667,9.166666667,0,491,0.342158859,5,35,0,WR,301.5000054,15
2001,00-0001627,C.Bradford,GB,53,28,415,1,0,0,0,14.82142857,7.830188679,0,476,0.111344538,0,0,0,WR,75.50000107,13
2001,00-0002058,T. Brown,OAK,133,85,1108,9,0,0,0,13.03529412,8.330827068,0,0,0,4,39,0,WR,253.7000026,15
2001,00-0002068,T.Brown,NE,130,95,1154,5,0,0,0,12.14736842,8.876923077,0,447,0.29082774,10,87,0,WR,249.1000032,15
2001,00-0002099,I.Bruce,STL,102,63,1101,6,0,0,0,17.47619048,10.79411765,0,0,0,4,23,0,WR,211.4000037,15
2001,00-0002469,I.Byrd,CAR,72,37,492,1,0,0,0,13.2972973,6.833333333,0,535,0.134579439,1,-2,0,WR,92.00000171,13
2001,00-0002721,C.Carter,MIN,123,68,811,6,0,0,0,11.92647059,6.593495935,0,514,0.239299611,1,4,0,WR,185.500003,15
2001,00-0002942,D.Chiaverini,DAL,30,10,107,2,0,0,0,10.7,3.566666667,0,374,0.080213904,1,3,0,WR,33.00000054,7
2001,00-0002962,W.Chrebet,NYJ,86,51,667,1,0,0,0,13.07843137,7.755813953,0,426,0.201877934,0,0,0,WR,123.700002,13
2001,00-0003396,C.Conway,SD,127,71,1125,6,0,0,0,15.84507042,8.858267717,0,0,0,7,116,1,WR,237.1000047,16
2001,00-0003700,G.Crowell,DET,39,22,289,2,0,0,0,13.13636364,7.41025641,0,551,0.070780399,1,6,0,WR,63.50000107,4
2001,00-0004077,S.Dawkins,JAX,49,20,234,0,0,0,0,11.7,4.775510204,0,492,0.099593496,0,0,0,WR,43.40000057,12
2001,00-0004673,T.Dwight,SD,50,25,406,0,0,0,0,16.24,8.12,0,0,0,2,24,1,WR,74.00000077,10
2001,00-0004694,K.Dyson,TEN,104,50,770,7,0,0,0,15.4,7.403846154,0,478,0.217573222,0,0,0,WR,171.0000024,15
2001,00-0004780,T.Edwards,PIT,31,18,262,0,0,0,0,14.55555556,8.451612903,0,422,0.073459716,5,28,1,WR,53.00000057,13
2001,00-0004888,B.Emanuel,DET,42,19,213,0,0,0,0,11.21052632,5.071428571,0,551,0.076225045,0,0,0,WR,40.30000055,6
2001,00-0004915,B.Engram,SEA,46,27,380,0,0,0,0,14.07407407,8.260869565,0,413,0.111380145,0,0,0,WR,65.00000107,13
2001,00-0005231,B.Finneran,ATL,37,22,446,3,0,0,0,20.27272727,12.05405405,0,451,0.082039911,0,0,0,WR,84.60000205,10
2001,00-0005562,A.Freeman,GB,103,51,791,6,0,0,0,15.50980392,7.67961165,0,476,0.216386555,1,-5,0,WR,167.6000028,15
2001,00-0005668,O.Gadsden,MIA,93,55,674,3,0,0,0,12.25454545,7.247311828,0,434,0.214285714,0,0,0,WR,140.4000011,14
2001,00-0005720,J.Galloway,DAL,104,49,641,3,0,0,0,13.08163265,6.163461538,0,374,0.278074866,3,32,0,WR,134.2600019,14
2001,00-0006210,J.Graham,SD,110,52,811,5,0,0,0,15.59615385,7.372727273,0,0,0,0,0,0,WR,163.1000006,12
2001,00-0006331,J.Green,TB,56,35,395,1,0,0,0,11.28571429,7.053571429,0,553,0.101265823,0,0,0,WR,80.50000119,10
2001,00-0006627,A.Hakim,STL,52,37,360,3,0,0,0,9.72972973,6.923076923,0,0,0,9,45,1,WR,107.5400007,14
2001,00-0007024,M.Harrison,IND,150,100,1396,13,0,0,0,13.96,9.306666667,0,516,0.290697674,1,3,0,WR,317.9000029,15
2001,00-0007144,D.Hayes,CAR,98,51,583,2,0,0,0,11.43137255,5.948979592,0,535,0.18317757,0,0,0,WR,121.3000021,14
2001,00-0007468,I. Hilliard,NYG,78,46,609,5,0,0,0,13.23913043,7.807692308,0,498,0.156626506,1,21,0,WR,139.0000019,12
2001,00-0007681,T.Holt,STL,123,73,1266,7,0,0,0,17.34246575,10.29268293,0,0,0,1,-2,0,WR,241.4000042,15
2001,00-0007744,J.Horn,NO,149,80,1221,9,0,0,0,15.2625,8.194630872,0,510,0.292156863,1,4,0,WR,256.5000029,15
2001,00-0008059,Q.Ismail,BAL,128,72,1030,7,0,0,0,14.30555556,8.046875,0,518,0.247104247,0,0,0,WR,219.0000025,15
2001,00-0008060,R.Ismail,DAL,84,49,763,2,0,0,0,15.57142857,9.083333333,0,374,0.22459893,8,31,0,WR,140.4000021,13
2001,00-0008210,W.Jackson,NO,124,71,985,5,0,0,0,13.87323944,7.943548387,0,510,0.243137255,0,0,0,WR,201.5000012,15
2001,00-0008313,S.Jefferson,ATL,58,34,495,2,0,0,0,14.55882353,8.534482759,0,451,0.128603104,0,0,0,WR,97.5000006,13
2001,00-0008357,M.Jenkins,ARI,54,32,518,3,0,0,0,16.1875,9.592592593,0,491,0.109979633,3,4,0,WR,102.2000004,13
2001,00-0008560,K.Johnson,CLE,120,78,1017,9,0,0,0,13.03846154,8.475,0,433,0.277136259,0,0,0,WR,233.7000022,15
2001,00-0008561,K.Johnson,TB,180,106,1266,1,0,0,0,11.94339623,7.033333333,0,553,0.325497288,0,0,0,WR,238.6000026,15
2001,00-0008962,J. Jurevicius,NYG,68,37,530,3,0,0,0,14.32432432,7.794117647,0,498,0.136546185,0,0,0,WR,108.0000017,11
2001,00-0009163,E.Kennison,DEN,44,28,417,1,0,0,0,14.89285714,9.477272727,0,468,0.094017094,5,22,0,WR,77.90000167,11
2001,00-0010007,K.Lockett,WAS,41,22,293,0,0,0,0,13.31818182,7.146341463,0,396,0.103535354,0,0,0,WR,56.54000139,10
2001,00-0010477,T.Martin,ATL,77,37,548,3,0,0,0,14.81081081,7.116883117,0,451,0.170731707,0,0,0,WR,109.800001,11
2001,00-0010500,D.Mason,TEN,103,64,942,7,0,0,0,14.71875,9.145631068,0,478,0.215481172,0,0,0,WR,202.2000011,13
2001,00-0010539,T.Mathis,ATL,98,49,544,2,0,0,0,11.10204082,5.551020408,0,451,0.2172949,0,0,0,WR,115.4000003,15
2001,00-0010668,K.McCardell,JAX,131,84,1017,5,0,0,0,12.10714286,7.763358779,0,492,0.266260163,0,0,0,WR,217.7000039,15
2001,00-0010974,J.McKnight,MIA,87,54,668,2,0,0,0,12.37037037,7.67816092,0,434,0.200460829,7,39,0,WR,138.7000013,15
2001,00-0011727,J.Morton,DET,130,69,1068,3,0,0,0,15.47826087,8.215384615,0,551,0.235934664,0,0,0,WR,193.8000023,15
2001,00-0011754,R.Moss,MIN,146,80,1220,10,0,0,0,15.25,8.356164384,0,514,0.284046693,3,38,0,WR,265.8000038,15
2001,00-0011770,E.Moulds,BUF,124,61,822,5,0,0,0,13.47540984,6.629032258,0,501,0.24750499,3,3,0,WR,175.5000021,15
2001,00-0011795,M.Muhammad,CAR,93,50,585,1,0,0,0,11.7,6.290322581,0,535,0.173831776,0,0,0,WR,114.5000021,11
2001,00-0012478,T.Owens,SF,152,91,1296,14,0,0,0,14.24175824,8.526315789,0,477,0.318658281,4,21,0,WR,306.7000005,15
2001,00-0012569,L. Parker,KC,39,15,199,2,0,0,0,13.26666667,5.102564103,0,485,0.080412371,3,6,0,WR,47.50000032,8
2001,00-0012637,J.Pathon,IND,32,24,330,2,0,0,0,13.75,10.3125,0,516,0.062015504,1,-8,0,WR,68.2000013,4
2001,00-0012642,D.Patten,NE,87,47,695,4,0,0,0,14.78723404,7.988505747,0,447,0.194630872,5,67,1,WR,157.6000004,14
2001,00-0013232,P.Price,BUF,107,52,844,7,0,0,0,16.23076923,7.887850467,0,501,0.213572854,6,97,0,WR,188.1000011,15
2001,00-0013268,R.Proehl,STL,51,36,532,3,0,0,0,14.77777778,10.43137255,0,0,0,0,0,0,WR,109.2000014,13
2001,00-0013512,J.Reed,MIN,51,26,300,1,0,0,0,11.53846154,5.882352941,0,514,0.09922179,0,0,0,WR,64.00000095,13
2001,00-0013639,J. Rice,OAK,117,80,1081,9,0,0,0,13.5125,9.239316239,0,0,0,0,0,0,WR,242.1000022,15
2001,00-0013888,M. Robinson,CHI,42,23,269,2,0,0,0,11.69565217,6.404761905,0,494,0.085020243,0,0,0,WR,61.89999938,4
2001,00-0014328,F.Sanders,ARI,72,39,579,2,0,0,0,14.84615385,8.041666667,0,491,0.146639511,0,0,0,WR,108.9000015,12
2001,00-0014489,B.Schroeder,GB,87,48,816,8,0,0,0,17,9.379310345,0,476,0.182773109,1,6,0,WR,178.2000039,13
2001,00-0014544,D.Scott,CIN,92,48,667,2,0,0,0,13.89583333,7.25,0,542,0.169741697,0,0,0,WR,126.700001,14
2001,00-0014729,B.Shaw,PIT,42,22,361,1,0,0,0,16.40909091,8.595238095,0,422,0.099526066,0,0,0,WR,64.10000062,11
2001,00-0015218,J.Smith,JAX,60,42,557,4,0,0,0,13.26190476,9.283333333,0,492,0.12195122,0,0,0,WR,156.0000018,9
2001,00-0015218,Ji.Smith,JAX,104,63,753,3,0,0,0,11.95238095,7.240384615,0,492,0.211382114,1,-3,0,WR,156.0000018,9
2001,00-0015290,R.Smith,DEN,164,106,1251,11,0,0,0,11.80188679,7.62804878,0,468,0.35042735,3,27,0,WR,301.8000025,14
2001,00-0015751,J.Stokes,SF,84,48,506,6,0,0,0,10.54166667,6.023809524,0,477,0.176100629,0,0,0,WR,134.6000022,14
2001,00-0015754,B.Stokley,BAL,46,22,294,2,0,0,0,13.36363636,6.391304348,0,518,0.088803089,1,1,0,WR,63.50000093,12
2001,00-0015811,T.Streets,SF,49,26,333,1,0,0,0,12.80769231,6.795918367,0,477,0.102725367,0,0,0,WR,65.30000055,14
2001,00-0015959,K.Swayne,NYJ,34,12,188,0,0,0,0,15.66666667,5.529411765,0,426,0.079812207,0,0,0,WR,30.80000067,5
2001,00-0016232,C. Thomas,KC,38,19,247,1,0,0,0,13,6.5,0,485,0.078350515,0,0,0,WR,49.70000136,8
2001,00-0016440,J.Thrash,PHI,108,63,833,8,0,0,0,13.22222222,7.712962963,0,483,0.223602484,6,57,0,WR,200.0000013,15
2001,00-0016550,A. Toomer,NYG,119,59,828,2,0,0,0,14.03389831,6.957983193,0,498,0.238955823,3,8,0,WR,154.6000032,13
2001,00-0017160,D.Ward,MIA,35,17,175,0,0,0,0,10.29411765,5,0,434,0.080645161,1,5,0,WR,35.00000048,10
2001,00-0017162,H.Ward,PIT,137,90,971,4,0,0,0,10.78888889,7.087591241,0,422,0.32464455,10,83,0,WR,219.4000027,15
2001,00-0017470,M.Westbrook,WAS,83,52,602,4,0,0,0,11.57692308,7.253012048,0,396,0.20959596,2,8,0,WR,137.000002,14
2001,00-0017697,T.Wilkins,IND,56,34,332,0,0,0,0,9.764705882,5.928571429,0,516,0.108527132,0,0,0,WR,67.20000118,9
2001,00-0017847,K.Williams,TB,37,22,296,1,0,0,0,13.45454545,8,0,553,0.066907776,0,0,0,WR,57.60000074,10
2001,00-0018056,R.Wilson,NO,34,19,267,0,0,0,0,14.05263158,7.852941176,0,510,0.066666667,0,0,0,WR,45.70000064,9
2001,00-0018958,L.Coles,NYJ,96,54,757,6,0,0,0,14.01851852,7.885416667,0,426,0.225352113,10,108,0,WR,176.500002,15
2001,00-0019231,L.Foster,DET,48,22,283,0,0,0,0,12.86363636,5.895833333,0,551,0.087114338,2,6,0,WR,50.90000129,11
2001,00-0019455,P.Warrick,CIN,128,65,634,1,0,0,0,9.753846154,4.953125,0,542,0.236162362,8,14,0,WR,135.8000014,15
2001,00-0019461,J.Dawson,CLE,33,21,262,1,0,0,0,12.47619048,7.939393939,0,433,0.076212471,0,0,0,WR,53.20000041,10
2001,00-0019606,T.Pinkston,PHI,84,42,586,4,0,0,0,13.95238095,6.976190476,0,483,0.173913043,1,5,0,WR,125.1000019,14
2001,00-0019642,P.Burress,PIT,115,63,960,6,0,0,0,15.23809524,8.347826087,0,422,0.272511848,0,0,0,WR,195.0000018,15
2001,00-0019650,D.Northcutt,CLE,35,18,211,0,0,0,0,11.72222222,6.028571429,0,433,0.080831409,3,26,0,WR,41.70000082,7
2001,00-0019660,D. White,CHI,82,45,428,0,0,0,0,9.511111111,5.219512195,0,494,0.165991903,0,0,0,WR,87.80000103,14
2001,00-0019663,D.Jackson,SEA,121,64,1010,6,0,0,0,15.78125,8.347107438,0,413,0.292978208,1,9,0,WR,201.9000021,15
2001,00-0019670,T.Gaylor,SD,34,14,217,0,0,0,0,15.5,6.382352941,0,0,0,0,0,0,WR,35.70000124,4
2001,00-0019703,J. Porter,OAK,35,18,202,0,0,0,0,11.22222222,5.771428571,0,0,0,2,13,0,WR,39.50000077,9
2001,00-0019708,R.Dugans,CIN,44,27,245,2,0,0,0,9.074074074,5.568181818,0,542,0.081180812,0,0,0,WR,65.50000107,14
2001,00-0019721,T.Taylor,BAL,85,41,549,3,0,0,0,13.3902439,6.458823529,0,518,0.164092664,4,47,0,WR,118.6000016,13
2001,00-0019976,D.Bennett,TEN,44,22,304,1,0,0,0,13.81818182,6.909090909,0,478,0.092050209,0,0,0,WR,60.40000093,11
2001,00-0020272,M. Minnis,KC,54,31,460,0,0,0,0,14.83870968,8.518518519,0,485,0.111340206,0,0,0,WR,77.00000119,10
2001,00-0020370,S.Anderson,DET,34,12,211,1,0,0,0,17.58333333,6.205882353,0,551,0.061705989,0,0,0,WR,39.10000026,8
2001,00-0020397,C.Johnson,CIN,53,26,295,1,0,0,0,11.34615385,5.566037736,0,542,0.097785978,0,0,0,WR,61.50000036,9
2001,00-0020427,Q.Morgan,CLE,67,30,432,2,0,0,0,14.4,6.447761194,0,433,0.154734411,1,4,0,WR,85.60000095,14
2001,00-0020438,T.Houshmandzadeh,CIN,42,21,228,0,0,0,0,10.85714286,5.428571429,0,542,0.077490775,0,0,0,WR,43.80000067,4
2001,00-0020446,C.Chambers,MIA,85,45,835,7,0,0,0,18.55555556,9.823529412,0,434,0.195852535,1,-11,0,WR,169.400001,14
2001,00-0020490,K.Robinson,SEA,74,37,475,1,0,0,0,12.83783784,6.418918919,0,413,0.179176755,4,13,0,WR,91.80000183,14
2001,00-0020497,F.Mitchell,PHI,41,21,283,1,0,0,0,13.47619048,6.902439024,0,483,0.084886128,2,-4,0,WR,54.90000057,10
2001,00-0020498,R.Wayne,IND,45,25,328,0,0,0,0,13.12,7.288888889,0,516,0.087209302,0,0,0,WR,57.80000079,10
2001,00-0020513,D. Terrell,CHI,60,32,398,3,0,0,0,12.4375,6.633333333,0,494,0.12145749,0,0,0,WR,89.80000067,15
2001,00-0020525,R.Gardner,WAS,97,45,731,4,0,0,0,16.24444444,7.536082474,0,396,0.244949495,1,16,0,WR,143.7000024,15
2002,00-0000145,D.Alexander,MIN,39,14,134,1,0,0,0,9.571428571,3.435897436,0,516,0.075581395,0,0,0,WR,33.40000069,7
2002,00-0000869,D.Bates,MIN,74,45,614,4,0,0,0,13.64444444,8.297297297,0,516,0.143410853,0,0,0,WR,130.4000014,13
2002,00-0001477,M.Booker,CHI,159,93,1150,6,0,0,0,12.3655914,7.232704403,0,506,0.314229249,0,0,0,WR,249.7600034,15
2002,00-0001532,D.Boston,ARI,75,32,512,1,0,0,0,16,6.826666667,0,500,0.15,2,29,0,WR,92.10000116,8
2002,00-0001627,C.Bradford,HOU,102,43,679,6,0,0,0,15.79069767,6.656862745,0,384,0.265625,2,-11,0,WR,145.8000016,13
2002,00-0002058,T. Brown,OAK,73,49,521,0,0,0,0,10.63265306,7.136986301,0,0,0,5,21,0,WR,103.2000021,9
2002,00-0002058,T.Brown,OAK,50,30,378,2,0,0,0,12.6,7.56,0,0,0,1,-2,0,WR,103.2000021,9
2002,00-0002068,T.Brown,NE,125,86,785,2,0,0,0,9.127906977,6.28,0,548,0.22810219,3,14,0,WR,179.9000023,12
2002,00-0002099,I. Bruce,STL,122,75,1022,6,0,0,0,13.62666667,8.37704918,0,0,0,3,18,0,WR,215.0000022,15
2002,00-0002962,W.Chrebet,NYJ,77,48,654,7,0,0,0,13.625,8.493506494,0,457,0.168490153,0,0,0,WR,155.400002,14
2002,00-0003396,C.Conway,SD,94,57,852,5,0,0,0,14.94736842,9.063829787,0,0,0,7,53,2,WR,189.5000044,11
2002,00-0003700,G.Crowell,DET,47,22,201,1,0,0,0,9.136363636,4.276595745,0,520,0.090384615,0,0,0,WR,48.10000038,8
2002,00-0004386,C.Doering,WAS,44,18,192,2,0,0,0,10.66666667,4.363636364,0,517,0.085106383,0,0,0,WR,51.20000064,11
2002,00-0004541,D.Driver,GB,111,69,1054,9,0,0,0,15.27536232,9.495495495,0,532,0.208646617,7,71,0,WR,235.5000043,15
2002,00-0004673,T.Dwight,SD,75,40,516,1,0,0,0,12.9,6.88,0,0,0,11,100,1,WR,113.6000022,14
2002,00-0004694,K.Dyson,TEN,69,41,460,4,0,0,0,11.2195122,6.666666667,0,475,0.145263158,2,-4,0,WR,110.6000003,11
2002,00-0004915,B.Engram,SEA,64,44,535,0,0,0,0,12.15909091,8.359375,0,527,0.121442125,0,0,0,WR,97.50000167,13
2002,00-0005231,B.Finneran,ATL,91,53,761,5,0,0,0,14.35849057,8.362637363,0,415,0.219277108,0,0,0,WR,159.1000001,13
2002,00-0005562,A.Freeman,PHI,77,45,596,4,0,0,0,13.24444444,7.74025974,0,516,0.149224806,0,0,0,WR,128.6000015,14
2002,00-0005720,J.Galloway,DAL,119,61,908,6,0,0,0,14.8852459,7.630252101,0,427,0.278688525,4,31,0,WR,190.9000036,14
2002,00-0006043,T.Glenn,GB,97,51,741,1,0,0,0,14.52941176,7.639175258,0,532,0.182330827,0,0,0,WR,131.100001,14
2002,00-0006627,A.Hakim,DET,82,37,541,3,0,0,0,14.62162162,6.597560976,0,520,0.157692308,4,3,0,WR,109.4000008,10
2002,00-0007024,M.Harrison,IND,198,137,1694,11,0,0,0,12.3649635,8.555555556,0,563,0.351687389,1,8,0,WR,375.2000039,15
2002,00-0007144,D.Hayes,NE,31,12,133,2,0,0,0,11.08333333,4.290322581,0,548,0.056569343,0,0,0,WR,37.30000043,7
2002,00-0007468,I.Hilliard,NYG,47,27,386,2,0,0,0,14.2962963,8.212765957,0,508,0.092519685,1,7,0,WR,78.30000085,6
2002,00-0007681,T. Holt,STL,149,85,1225,4,0,0,0,14.41176471,8.22147651,0,0,0,2,18,0,WR,233.3000033,15
2002,00-0007744,J.Horn,NO,141,84,1269,7,0,0,0,15.10714286,9,0,493,0.286004057,1,2,0,WR,255.1000035,15
2002,00-0008059,Q.Ismail,IND,85,44,462,3,0,0,0,10.5,5.435294118,0,563,0.150976909,0,0,0,WR,108.2000019,14
2002,00-0008210,W.Jackson,ATL,53,25,257,1,0,0,0,10.28,4.849056604,0,415,0.127710843,0,0,0,WR,56.70000041,10
2002,00-0008313,S.Jefferson,ATL,49,27,394,1,0,0,0,14.59259259,8.040816327,0,415,0.118072289,0,0,0,WR,72.40000129,11
2002,00-0008357,M.Jenkins,ARI,43,21,250,1,0,0,0,11.9047619,5.813953488,0,500,0.086,3,6,0,WR,52.6000002,7
2002,00-0008560,K.Johnson,CLE,115,64,671,3,0,0,0,10.484375,5.834782609,0,519,0.221579961,0,0,0,WR,154.4200008,15
2002,00-0008561,K.Johnson,TB,137,71,1047,5,0,0,0,14.74647887,7.642335766,0,530,0.258490566,0,0,0,WR,209.700003,15
2002,00-0008962,J.Jurevicius,TB,49,35,411,4,0,0,0,11.74285714,8.387755102,0,530,0.09245283,0,0,0,WR,100.1000023,11
2002,00-0009163,E. Kennison,KC,87,51,886,2,0,0,0,17.37254902,10.18390805,0,435,0.2,7,58,0,WR,157.4000018,15
2002,00-0010007,K.Lockett,WAS,41,16,205,4,0,0,0,12.8125,5,0,517,0.079303675,0,0,0,WR,65.06000102,8
2002,00-0010500,D.Mason,TEN,120,79,1012,5,0,0,0,12.81012658,8.433333333,0,475,0.252631579,0,0,0,WR,210.2000017,13
2002,00-0010539,T.Mathis,PIT,39,22,208,2,0,0,0,9.454545455,5.333333333,0,520,0.075,0,0,0,WR,54.80000049,9
2002,00-0010650,E. McCaffrey,DEN,49,33,408,0,0,0,0,12.36363636,8.326530612,0,518,0.094594595,0,0,0,WR,81.50000107,8
2002,00-0010650,E.McCaffrey,DEN,45,29,383,2,0,0,0,13.20689655,8.511111111,0,518,0.086872587,2,22,0,WR,81.50000107,8
2002,00-0010668,K.McCardell,TB,98,59,659,6,0,0,0,11.16949153,6.724489796,0,530,0.18490566,1,3,0,WR,161.2000003,13
2002,00-0010974,J. McKnight,MIA,43,28,496,1,0,0,0,17.71428571,11.53488372,0,420,0.102380952,5,46,0,WR,88.20000193,11
2002,00-0011727,J. Morton,KC,62,28,384,1,0,0,0,13.71428571,6.193548387,0,435,0.142528736,10,124,0,WR,84.80000231,12
2002,00-0011754,R.Moss,MIN,174,100,1238,7,0,0,0,12.38,7.114942529,0,516,0.337209302,6,51,0,WR,275.4200012,15
2002,00-0011770,E. Moulds,BUF,32,19,253,4,0,0,0,13.31578947,7.90625,0,571,0.056042032,0,0,0,WR,199.1000022,11
2002,00-0011770,E.Moulds,BUF,137,72,964,5,0,0,0,13.38888889,7.03649635,0,571,0.239929947,1,7,0,WR,199.1000022,11
2002,00-0011795,M.Muhammad,CAR,100,56,728,3,0,0,0,13,7.28,0,417,0.239808153,3,40,0,WR,150.8000031,12
2002,00-0012478,T.Owens,SF,159,100,1300,13,0,0,0,13,8.176100629,0,534,0.297752809,7,79,1,WR,321.9000042,14
2002,00-0012637,J.Pathon,NO,81,43,523,4,0,0,0,12.1627907,6.456790123,0,493,0.164300203,0,0,0,WR,119.3000017,13
2002,00-0012642,D.Patten,NE,111,56,768,5,0,0,0,13.71428571,6.918918919,0,548,0.202554745,2,6,0,WR,163.4000014,14
2002,00-0013232,P. Price,BUF,37,21,287,2,0,0,0,13.66666667,7.756756757,0,571,0.064798599,1,1,0,WR,199.4000024,11
2002,00-0013232,P.Price,BUF,103,68,908,7,0,0,0,13.35294118,8.815533981,0,571,0.180385289,2,-14,0,WR,199.4000024,11
2002,00-0013268,R. Proehl,STL,67,41,438,4,0,0,0,10.68292683,6.537313433,0,0,0,0,0,0,WR,108.8000016,14
2002,00-0013512,Ja.Reed,NO,38,19,328,3,0,0,0,17.26315789,8.631578947,0,493,0.077079108,0,0,0,WR,69.80000103,10
2002,00-0013639,J. Rice,OAK,80,50,631,4,0,0,0,12.62,7.8875,0,0,0,2,13,0,WR,138.4000008,9
2002,00-0013639,J.Rice,OAK,64,40,559,3,0,0,0,13.975,8.734375,0,0,0,1,7,0,WR,138.4000008,9
2002,00-0013888,M.Robinson,CHI,50,21,244,3,0,0,0,11.61904762,4.88,0,506,0.098814229,0,0,0,WR,63.40000033,12
2002,00-0014328,F.Sanders,ARI,59,34,400,2,0,0,0,11.76470588,6.779661017,0,500,0.118,3,2,0,WR,88.2000007,10
2002,00-0014489,B.Schroeder,DET,69,30,463,4,0,0,0,15.43333333,6.710144928,0,520,0.132692308,0,0,0,WR,100.3000008,10
2002,00-0014544,D.Scott,DAL,35,22,218,1,0,0,0,9.909090909,6.228571429,0,427,0.081967213,0,0,0,WR,49.79999948,10
2002,00-0014729,B. Shaw,JAX,67,38,469,1,0,0,0,12.34210526,7,0,414,0.161835749,0,0,0,WR,90.90000045,13
2002,00-0015218,J. Smith,JAX,115,69,888,7,0,0,0,12.86956522,7.72173913,0,414,0.277777778,0,0,0,WR,199.8000025,14
2002,00-0015290,R. Smith,DEN,74,44,506,2,0,0,0,11.5,6.837837838,0,518,0.142857143,3,12,0,WR,107.8000008,8
2002,00-0015290,R.Smith,DEN,67,40,459,2,0,0,0,11.475,6.850746269,0,518,0.129343629,3,-3,0,WR,107.8000008,8
2002,00-0015751,J.Stokes,SF,52,30,303,1,0,0,0,10.1,5.826923077,0,534,0.097378277,0,0,0,WR,66.30000061,10
2002,00-0015754,B.Stokley,BAL,52,24,357,2,0,0,0,14.875,6.865384615,0,447,0.116331096,6,31,0,WR,74.80000046,8
2002,00-0015811,T.Streets,SF,101,67,703,3,0,0,0,10.49253731,6.96039604,0,534,0.189138577,0,0,0,WR,155.3000019,14
2002,00-0016373,D.Thompson,WAS,84,49,695,4,0,0,0,14.18367347,8.273809524,0,517,0.162475822,10,77,0,WR,150.2000039,13
2002,00-0016440,J.Thrash,PHI,101,51,627,6,0,0,0,12.29411765,6.207920792,0,516,0.195736434,17,106,1,WR,166.3000006,14
2002,00-0016550,A.Toomer,NYG,131,80,1286,8,0,0,0,16.075,9.816793893,0,508,0.257874016,1,2,0,WR,256.8000019,15
2002,00-0017162,H.Ward,PIT,157,107,1283,11,0,0,0,11.99065421,8.171974522,0,520,0.301923077,12,142,0,WR,321.5000019,15
2002,00-0018958,L.Coles,NYJ,126,83,1171,5,0,0,0,14.10843373,9.293650794,0,457,0.27571116,5,18,0,WR,233.9000029,14
2002,00-0019455,P.Warrick,CIN,77,50,579,6,0,0,0,11.58,7.519480519,0,538,0.143122677,7,22,0,WR,146.1000012,14
2002,00-0019461,J.Dawson,HOU,34,19,273,0,0,0,0,14.36842105,8.029411765,0,384,0.088541667,0,0,0,WR,46.30000055,9
2002,00-0019539,D. Hall,KC,35,19,318,3,0,0,0,16.73684211,9.085714286,0,435,0.08045977,10,59,0,WR,74.70000021,13
2002,00-0019606,T.Pinkston,PHI,113,60,798,7,0,0,0,13.3,7.061946903,0,516,0.218992248,1,-15,0,WR,180.3000005,15
2002,00-0019642,P.Burress,PIT,137,75,1273,7,0,0,0,16.97333333,9.291970803,0,520,0.263461538,0,0,0,WR,244.3000045,15
2002,00-0019650,D.Northcutt,CLE,47,37,569,5,0,0,0,15.37837838,12.10638298,0,519,0.090558767,6,94,1,WR,141.3000022,11
2002,00-0019660,D.White,CHI,90,49,635,4,0,0,0,12.95918367,7.055555556,0,506,0.177865613,3,11,0,WR,137.6000016,15
